location,temperature,categories,premise,hypothesis,entailment,contradiction,neutral,model
in the bedroom,50,freezing,It is 50 degrees in the bedroom.,It is freezing in the bedroom.,0.03503350913524628,0.881459653377533,0.08350684493780136,roberta-large-mnli
in the bedroom,50,cold,It is 50 degrees in the bedroom.,It is cold in the bedroom.,0.42523330450057983,0.17038646340370178,0.40438029170036316,roberta-large-mnli
in the bedroom,50,cool,It is 50 degrees in the bedroom.,It is cool in the bedroom.,0.9389307498931885,0.0021389026660472155,0.0589304082095623,roberta-large-mnli
in the bedroom,50,warm,It is 50 degrees in the bedroom.,It is warm in the bedroom.,0.8306507468223572,0.003356192959472537,0.16599301993846893,roberta-large-mnli
in the bedroom,50,hot,It is 50 degrees in the bedroom.,It is hot in the bedroom.,0.4140605628490448,0.15128061175346375,0.43465885519981384,roberta-large-mnli
in the bedroom,51,freezing,It is 51 degrees in the bedroom.,It is freezing in the bedroom.,0.02527877502143383,0.9104478359222412,0.06427336484193802,roberta-large-mnli
in the bedroom,51,cold,It is 51 degrees in the bedroom.,It is cold in the bedroom.,0.3666474521160126,0.1280619353055954,0.5052906274795532,roberta-large-mnli
in the bedroom,51,cool,It is 51 degrees in the bedroom.,It is cool in the bedroom.,0.8116520047187805,0.012982908636331558,0.17536510527133942,roberta-large-mnli
in the bedroom,51,warm,It is 51 degrees in the bedroom.,It is warm in the bedroom.,0.7598910331726074,0.00351695716381073,0.23659203946590424,roberta-large-mnli
in the bedroom,51,hot,It is 51 degrees in the bedroom.,It is hot in the bedroom.,0.584609866142273,0.0220786202698946,0.393311470746994,roberta-large-mnli
in the bedroom,52,freezing,It is 52 degrees in the bedroom.,It is freezing in the bedroom.,0.02363056316971779,0.9139294028282166,0.06244003027677536,roberta-large-mnli
in the bedroom,52,cold,It is 52 degrees in the bedroom.,It is cold in the bedroom.,0.43011584877967834,0.12866105139255524,0.4412231147289276,roberta-large-mnli
in the bedroom,52,cool,It is 52 degrees in the bedroom.,It is cool in the bedroom.,0.8233581781387329,0.012498725205659866,0.16414304077625275,roberta-large-mnli
in the bedroom,52,warm,It is 52 degrees in the bedroom.,It is warm in the bedroom.,0.7834242582321167,0.004519196227192879,0.212056502699852,roberta-large-mnli
in the bedroom,52,hot,It is 52 degrees in the bedroom.,It is hot in the bedroom.,0.6345564723014832,0.023209044709801674,0.34223446249961853,roberta-large-mnli
in the bedroom,53,freezing,It is 53 degrees in the bedroom.,It is freezing in the bedroom.,0.016338668763637543,0.942063570022583,0.041597723960876465,roberta-large-mnli
in the bedroom,53,cold,It is 53 degrees in the bedroom.,It is cold in the bedroom.,0.46200957894325256,0.11607587337493896,0.42191460728645325,roberta-large-mnli
in the bedroom,53,cool,It is 53 degrees in the bedroom.,It is cool in the bedroom.,0.8582991361618042,0.009864510968327522,0.13183632493019104,roberta-large-mnli
in the bedroom,53,warm,It is 53 degrees in the bedroom.,It is warm in the bedroom.,0.7830435037612915,0.004336584359407425,0.21261990070343018,roberta-large-mnli
in the bedroom,53,hot,It is 53 degrees in the bedroom.,It is hot in the bedroom.,0.558864951133728,0.032264918088912964,0.408870130777359,roberta-large-mnli
in the bedroom,54,freezing,It is 54 degrees in the bedroom.,It is freezing in the bedroom.,0.0176533292979002,0.9518875479698181,0.030459091067314148,roberta-large-mnli
in the bedroom,54,cold,It is 54 degrees in the bedroom.,It is cold in the bedroom.,0.5128328800201416,0.14096112549304962,0.34620606899261475,roberta-large-mnli
in the bedroom,54,cool,It is 54 degrees in the bedroom.,It is cool in the bedroom.,0.9035585522651672,0.008303308859467506,0.08813808113336563,roberta-large-mnli
in the bedroom,54,warm,It is 54 degrees in the bedroom.,It is warm in the bedroom.,0.8564425110816956,0.002527460688725114,0.141029953956604,roberta-large-mnli
in the bedroom,54,hot,It is 54 degrees in the bedroom.,It is hot in the bedroom.,0.788705050945282,0.008567437529563904,0.20272745192050934,roberta-large-mnli
in the bedroom,55,freezing,It is 55 degrees in the bedroom.,It is freezing in the bedroom.,0.0012592461425811052,0.9959406852722168,0.0028001696337014437,roberta-large-mnli
in the bedroom,55,cold,It is 55 degrees in the bedroom.,It is cold in the bedroom.,0.09064243733882904,0.7015876173973083,0.2077699452638626,roberta-large-mnli
in the bedroom,55,cool,It is 55 degrees in the bedroom.,It is cool in the bedroom.,0.9123150110244751,0.0044163791462779045,0.08326860517263412,roberta-large-mnli
in the bedroom,55,warm,It is 55 degrees in the bedroom.,It is warm in the bedroom.,0.8643840551376343,0.0016655344516038895,0.1339503824710846,roberta-large-mnli
in the bedroom,55,hot,It is 55 degrees in the bedroom.,It is hot in the bedroom.,0.7993608713150024,0.005551939830183983,0.19508720934391022,roberta-large-mnli
in the bedroom,56,freezing,It is 56 degrees in the bedroom.,It is freezing in the bedroom.,0.0053712776862084866,0.9850251078605652,0.009603478014469147,roberta-large-mnli
in the bedroom,56,cold,It is 56 degrees in the bedroom.,It is cold in the bedroom.,0.24002864956855774,0.38863131403923035,0.3713400065898895,roberta-large-mnli
in the bedroom,56,cool,It is 56 degrees in the bedroom.,It is cool in the bedroom.,0.9016128778457642,0.004306121729314327,0.09408106654882431,roberta-large-mnli
in the bedroom,56,warm,It is 56 degrees in the bedroom.,It is warm in the bedroom.,0.8589953184127808,0.0016206009313464165,0.13938413560390472,roberta-large-mnli
in the bedroom,56,hot,It is 56 degrees in the bedroom.,It is hot in the bedroom.,0.7808240056037903,0.004851851612329483,0.21432408690452576,roberta-large-mnli
in the bedroom,57,freezing,It is 57 degrees in the bedroom.,It is freezing in the bedroom.,0.0003876429400406778,0.9986042380332947,0.0010081572690978646,roberta-large-mnli
in the bedroom,57,cold,It is 57 degrees in the bedroom.,It is cold in the bedroom.,0.1219732016324997,0.5452165603637695,0.33281025290489197,roberta-large-mnli
in the bedroom,57,cool,It is 57 degrees in the bedroom.,It is cool in the bedroom.,0.9095507264137268,0.0029956232756376266,0.0874536782503128,roberta-large-mnli
in the bedroom,57,warm,It is 57 degrees in the bedroom.,It is warm in the bedroom.,0.8227340579032898,0.0023966797161847353,0.17486926913261414,roberta-large-mnli
in the bedroom,57,hot,It is 57 degrees in the bedroom.,It is hot in the bedroom.,0.6808700561523438,0.011424305848777294,0.3077056109905243,roberta-large-mnli
in the bedroom,58,freezing,It is 58 degrees in the bedroom.,It is freezing in the bedroom.,0.00029858030029572546,0.9989349246025085,0.0007664772565476596,roberta-large-mnli
in the bedroom,58,cold,It is 58 degrees in the bedroom.,It is cold in the bedroom.,0.032658446580171585,0.8267517685890198,0.14058977365493774,roberta-large-mnli
in the bedroom,58,cool,It is 58 degrees in the bedroom.,It is cool in the bedroom.,0.9103055596351624,0.003057357156649232,0.08663705736398697,roberta-large-mnli
in the bedroom,58,warm,It is 58 degrees in the bedroom.,It is warm in the bedroom.,0.8097555637359619,0.002472497057169676,0.18777191638946533,roberta-large-mnli
in the bedroom,58,hot,It is 58 degrees in the bedroom.,It is hot in the bedroom.,0.6594348549842834,0.01537973340600729,0.3251854181289673,roberta-large-mnli
in the bedroom,59,freezing,It is 59 degrees in the bedroom.,It is freezing in the bedroom.,0.0003838128468487412,0.9986624717712402,0.0009536847937852144,roberta-large-mnli
in the bedroom,59,cold,It is 59 degrees in the bedroom.,It is cold in the bedroom.,0.2330203503370285,0.31035274267196655,0.45662692189216614,roberta-large-mnli
in the bedroom,59,cool,It is 59 degrees in the bedroom.,It is cool in the bedroom.,0.9279415011405945,0.0018413489451631904,0.07021711766719818,roberta-large-mnli
in the bedroom,59,warm,It is 59 degrees in the bedroom.,It is warm in the bedroom.,0.778800368309021,0.0034231790341436863,0.21777644753456116,roberta-large-mnli
in the bedroom,59,hot,It is 59 degrees in the bedroom.,It is hot in the bedroom.,0.654094934463501,0.021339140832424164,0.32456597685813904,roberta-large-mnli
in the bedroom,60,freezing,It is 60 degrees in the bedroom.,It is freezing in the bedroom.,0.00021842189016751945,0.9992724061012268,0.0005091705243103206,roberta-large-mnli
in the bedroom,60,cold,It is 60 degrees in the bedroom.,It is cold in the bedroom.,0.010517737828195095,0.9689644575119019,0.020517800003290176,roberta-large-mnli
in the bedroom,60,cool,It is 60 degrees in the bedroom.,It is cool in the bedroom.,0.9623391032218933,0.0014833953464403749,0.03617747128009796,roberta-large-mnli
in the bedroom,60,warm,It is 60 degrees in the bedroom.,It is warm in the bedroom.,0.9120423197746277,0.0013383772457018495,0.08661922812461853,roberta-large-mnli
in the bedroom,60,hot,It is 60 degrees in the bedroom.,It is hot in the bedroom.,0.8269707560539246,0.010253594256937504,0.16277560591697693,roberta-large-mnli
in the bedroom,61,freezing,It is 61 degrees in the bedroom.,It is freezing in the bedroom.,0.00032130241743288934,0.9989184141159058,0.0007603124831803143,roberta-large-mnli
in the bedroom,61,cold,It is 61 degrees in the bedroom.,It is cold in the bedroom.,0.026984037831425667,0.9058035612106323,0.06721233576536179,roberta-large-mnli
in the bedroom,61,cool,It is 61 degrees in the bedroom.,It is cool in the bedroom.,0.9017929434776306,0.005327107850462198,0.09287985414266586,roberta-large-mnli
in the bedroom,61,warm,It is 61 degrees in the bedroom.,It is warm in the bedroom.,0.8501923084259033,0.0018813438946381211,0.14792627096176147,roberta-large-mnli
in the bedroom,61,hot,It is 61 degrees in the bedroom.,It is hot in the bedroom.,0.7068716883659363,0.009460304863750935,0.28366801142692566,roberta-large-mnli
in the bedroom,62,freezing,It is 62 degrees in the bedroom.,It is freezing in the bedroom.,0.00048363234964199364,0.9982927441596985,0.0012235641479492188,roberta-large-mnli
in the bedroom,62,cold,It is 62 degrees in the bedroom.,It is cold in the bedroom.,0.11703935265541077,0.5756623148918152,0.3072982728481293,roberta-large-mnli
in the bedroom,62,cool,It is 62 degrees in the bedroom.,It is cool in the bedroom.,0.9015611410140991,0.003596766386181116,0.09484218060970306,roberta-large-mnli
in the bedroom,62,warm,It is 62 degrees in the bedroom.,It is warm in the bedroom.,0.8057896494865417,0.0027983463369309902,0.19141195714473724,roberta-large-mnli
in the bedroom,62,hot,It is 62 degrees in the bedroom.,It is hot in the bedroom.,0.647372841835022,0.014628708362579346,0.33799847960472107,roberta-large-mnli
in the bedroom,63,freezing,It is 63 degrees in the bedroom.,It is freezing in the bedroom.,0.000251605233643204,0.9991210103034973,0.0006274490733630955,roberta-large-mnli
in the bedroom,63,cold,It is 63 degrees in the bedroom.,It is cold in the bedroom.,0.09457932412624359,0.6243505477905273,0.2810700833797455,roberta-large-mnli
in the bedroom,63,cool,It is 63 degrees in the bedroom.,It is cool in the bedroom.,0.8945406079292297,0.004736496135592461,0.10072287917137146,roberta-large-mnli
in the bedroom,63,warm,It is 63 degrees in the bedroom.,It is warm in the bedroom.,0.7756268978118896,0.00398161681368947,0.22039146721363068,roberta-large-mnli
in the bedroom,63,hot,It is 63 degrees in the bedroom.,It is hot in the bedroom.,0.578485906124115,0.03048999421298504,0.39102402329444885,roberta-large-mnli
in the bedroom,64,freezing,It is 64 degrees in the bedroom.,It is freezing in the bedroom.,0.0002746914979070425,0.9990806579589844,0.00064468925120309,roberta-large-mnli
in the bedroom,64,cold,It is 64 degrees in the bedroom.,It is cold in the bedroom.,0.03186572343111038,0.8696969747543335,0.0984373539686203,roberta-large-mnli
in the bedroom,64,cool,It is 64 degrees in the bedroom.,It is cool in the bedroom.,0.8804813027381897,0.008430883288383484,0.11108779162168503,roberta-large-mnli
in the bedroom,64,warm,It is 64 degrees in the bedroom.,It is warm in the bedroom.,0.8478721380233765,0.0018510303925722837,0.1502768099308014,roberta-large-mnli
in the bedroom,64,hot,It is 64 degrees in the bedroom.,It is hot in the bedroom.,0.7531098127365112,0.006870869547128677,0.2400193065404892,roberta-large-mnli
in the bedroom,65,freezing,It is 65 degrees in the bedroom.,It is freezing in the bedroom.,0.00021386802836786956,0.9992954730987549,0.0004906495450995862,roberta-large-mnli
in the bedroom,65,cold,It is 65 degrees in the bedroom.,It is cold in the bedroom.,0.013566656038165092,0.951361358165741,0.035071924328804016,roberta-large-mnli
in the bedroom,65,cool,It is 65 degrees in the bedroom.,It is cool in the bedroom.,0.9015964269638062,0.0055825551971793175,0.09282103180885315,roberta-large-mnli
in the bedroom,65,warm,It is 65 degrees in the bedroom.,It is warm in the bedroom.,0.8586434125900269,0.0016554808244109154,0.13970109820365906,roberta-large-mnli
in the bedroom,65,hot,It is 65 degrees in the bedroom.,It is hot in the bedroom.,0.801152229309082,0.00506814569234848,0.19377963244915009,roberta-large-mnli
in the bedroom,66,freezing,It is 66 degrees in the bedroom.,It is freezing in the bedroom.,0.0003440451400820166,0.9988576173782349,0.0007983794785104692,roberta-large-mnli
in the bedroom,66,cold,It is 66 degrees in the bedroom.,It is cold in the bedroom.,0.05278540775179863,0.8113072514533997,0.1359073668718338,roberta-large-mnli
in the bedroom,66,cool,It is 66 degrees in the bedroom.,It is cool in the bedroom.,0.890641987323761,0.004541649948805571,0.10481629520654678,roberta-large-mnli
in the bedroom,66,warm,It is 66 degrees in the bedroom.,It is warm in the bedroom.,0.7930617928504944,0.0022724156733602285,0.20466582477092743,roberta-large-mnli
in the bedroom,66,hot,It is 66 degrees in the bedroom.,It is hot in the bedroom.,0.6244537234306335,0.014046641066670418,0.3614996373653412,roberta-large-mnli
in the bedroom,67,freezing,It is 67 degrees in the bedroom.,It is freezing in the bedroom.,0.00026023550890386105,0.9991247057914734,0.0006150914705358446,roberta-large-mnli
in the bedroom,67,cold,It is 67 degrees in the bedroom.,It is cold in the bedroom.,0.04058783873915672,0.8179037570953369,0.14150840044021606,roberta-large-mnli
in the bedroom,67,cool,It is 67 degrees in the bedroom.,It is cool in the bedroom.,0.883453369140625,0.005588316358625889,0.11095834523439407,roberta-large-mnli
in the bedroom,67,warm,It is 67 degrees in the bedroom.,It is warm in the bedroom.,0.7970536351203918,0.0022890979889780283,0.2006571888923645,roberta-large-mnli
in the bedroom,67,hot,It is 67 degrees in the bedroom.,It is hot in the bedroom.,0.6386385560035706,0.011181837879121304,0.35017964243888855,roberta-large-mnli
in the bedroom,68,freezing,It is 68 degrees in the bedroom.,It is freezing in the bedroom.,0.0002254817372886464,0.9992581009864807,0.0005163487512618303,roberta-large-mnli
in the bedroom,68,cold,It is 68 degrees in the bedroom.,It is cold in the bedroom.,0.01683112047612667,0.9349311590194702,0.048237718641757965,roberta-large-mnli
in the bedroom,68,cool,It is 68 degrees in the bedroom.,It is cool in the bedroom.,0.8669355511665344,0.011400162242352962,0.12166428565979004,roberta-large-mnli
in the bedroom,68,warm,It is 68 degrees in the bedroom.,It is warm in the bedroom.,0.8010178208351135,0.002528849756345153,0.19645334780216217,roberta-large-mnli
in the bedroom,68,hot,It is 68 degrees in the bedroom.,It is hot in the bedroom.,0.6849194765090942,0.012819534167647362,0.3022610545158386,roberta-large-mnli
in the bedroom,69,freezing,It is 69 degrees in the bedroom.,It is freezing in the bedroom.,0.00022639411326963454,0.9992651343345642,0.0005084554431959987,roberta-large-mnli
in the bedroom,69,cold,It is 69 degrees in the bedroom.,It is cold in the bedroom.,0.04874145984649658,0.8137449026107788,0.13751374185085297,roberta-large-mnli
in the bedroom,69,cool,It is 69 degrees in the bedroom.,It is cool in the bedroom.,0.8953543305397034,0.004933612421154976,0.09971211105585098,roberta-large-mnli
in the bedroom,69,warm,It is 69 degrees in the bedroom.,It is warm in the bedroom.,0.7498002648353577,0.004185530822724104,0.24601417779922485,roberta-large-mnli
in the bedroom,69,hot,It is 69 degrees in the bedroom.,It is hot in the bedroom.,0.6202125549316406,0.025004148483276367,0.354783296585083,roberta-large-mnli
in the bedroom,70,freezing,It is 70 degrees in the bedroom.,It is freezing in the bedroom.,0.00017957546515390277,0.9994214773178101,0.0003990440454799682,roberta-large-mnli
in the bedroom,70,cold,It is 70 degrees in the bedroom.,It is cold in the bedroom.,0.001548171159811318,0.9956771731376648,0.002774724503979087,roberta-large-mnli
in the bedroom,70,cool,It is 70 degrees in the bedroom.,It is cool in the bedroom.,0.9196581244468689,0.009925858117640018,0.07041605561971664,roberta-large-mnli
in the bedroom,70,warm,It is 70 degrees in the bedroom.,It is warm in the bedroom.,0.8983283638954163,0.001464439439587295,0.10020716488361359,roberta-large-mnli
in the bedroom,70,hot,It is 70 degrees in the bedroom.,It is hot in the bedroom.,0.8206697702407837,0.009071173146367073,0.17025908827781677,roberta-large-mnli
in the bedroom,71,freezing,It is 71 degrees in the bedroom.,It is freezing in the bedroom.,0.00021907142945565283,0.999291181564331,0.0004896919126622379,roberta-large-mnli
in the bedroom,71,cold,It is 71 degrees in the bedroom.,It is cold in the bedroom.,0.009059349074959755,0.9766082763671875,0.014332353137433529,roberta-large-mnli
in the bedroom,71,cool,It is 71 degrees in the bedroom.,It is cool in the bedroom.,0.7939499616622925,0.034421827644109726,0.1716282218694687,roberta-large-mnli
in the bedroom,71,warm,It is 71 degrees in the bedroom.,It is warm in the bedroom.,0.8264986872673035,0.0026709807571023703,0.17083030939102173,roberta-large-mnli
in the bedroom,71,hot,It is 71 degrees in the bedroom.,It is hot in the bedroom.,0.7367774248123169,0.008948022499680519,0.2542745769023895,roberta-large-mnli
in the bedroom,72,freezing,It is 72 degrees in the bedroom.,It is freezing in the bedroom.,0.0002272091223858297,0.9992517828941345,0.0005209866212680936,roberta-large-mnli
in the bedroom,72,cold,It is 72 degrees in the bedroom.,It is cold in the bedroom.,0.02832188457250595,0.9218147397041321,0.049863409250974655,roberta-large-mnli
in the bedroom,72,cool,It is 72 degrees in the bedroom.,It is cool in the bedroom.,0.8828597664833069,0.008310302160680294,0.10882999002933502,roberta-large-mnli
in the bedroom,72,warm,It is 72 degrees in the bedroom.,It is warm in the bedroom.,0.8630810379981995,0.002592118689790368,0.13432689011096954,roberta-large-mnli
in the bedroom,72,hot,It is 72 degrees in the bedroom.,It is hot in the bedroom.,0.7160050272941589,0.02011362463235855,0.2638814151287079,roberta-large-mnli
in the bedroom,73,freezing,It is 73 degrees in the bedroom.,It is freezing in the bedroom.,0.00022135110339149833,0.999264657497406,0.0005140186403878033,roberta-large-mnli
in the bedroom,73,cold,It is 73 degrees in the bedroom.,It is cold in the bedroom.,0.043367743492126465,0.8590426445007324,0.0975896418094635,roberta-large-mnli
in the bedroom,73,cool,It is 73 degrees in the bedroom.,It is cool in the bedroom.,0.8580919504165649,0.017349405214190483,0.12455860525369644,roberta-large-mnli
in the bedroom,73,warm,It is 73 degrees in the bedroom.,It is warm in the bedroom.,0.8132651448249817,0.004076290410012007,0.18265850841999054,roberta-large-mnli
in the bedroom,73,hot,It is 73 degrees in the bedroom.,It is hot in the bedroom.,0.6033834218978882,0.02813553810119629,0.36848098039627075,roberta-large-mnli
in the bedroom,74,freezing,It is 74 degrees in the bedroom.,It is freezing in the bedroom.,0.0003011654771398753,0.9989833235740662,0.0007154941558837891,roberta-large-mnli
in the bedroom,74,cold,It is 74 degrees in the bedroom.,It is cold in the bedroom.,0.04963812977075577,0.8540040850639343,0.0963577926158905,roberta-large-mnli
in the bedroom,74,cool,It is 74 degrees in the bedroom.,It is cool in the bedroom.,0.8637046813964844,0.021631771698594093,0.11466366052627563,roberta-large-mnli
in the bedroom,74,warm,It is 74 degrees in the bedroom.,It is warm in the bedroom.,0.8335139751434326,0.003002474782988429,0.16348358988761902,roberta-large-mnli
in the bedroom,74,hot,It is 74 degrees in the bedroom.,It is hot in the bedroom.,0.669490396976471,0.015267061069607735,0.31524255871772766,roberta-large-mnli
in the bedroom,75,freezing,It is 75 degrees in the bedroom.,It is freezing in the bedroom.,0.00021629621915053576,0.9992861151695251,0.0004976041964255273,roberta-large-mnli
in the bedroom,75,cold,It is 75 degrees in the bedroom.,It is cold in the bedroom.,0.012575890868902206,0.9690691828727722,0.01835491880774498,roberta-large-mnli
in the bedroom,75,cool,It is 75 degrees in the bedroom.,It is cool in the bedroom.,0.9088357090950012,0.01482605841010809,0.0763382837176323,roberta-large-mnli
in the bedroom,75,warm,It is 75 degrees in the bedroom.,It is warm in the bedroom.,0.8833951354026794,0.002063284395262599,0.11454156041145325,roberta-large-mnli
in the bedroom,75,hot,It is 75 degrees in the bedroom.,It is hot in the bedroom.,0.7921618819236755,0.011762678623199463,0.19607539474964142,roberta-large-mnli
in the bedroom,76,freezing,It is 76 degrees in the bedroom.,It is freezing in the bedroom.,0.00026520006940700114,0.9991624355316162,0.0005723657668568194,roberta-large-mnli
in the bedroom,76,cold,It is 76 degrees in the bedroom.,It is cold in the bedroom.,0.02257700264453888,0.9411479830741882,0.036275021731853485,roberta-large-mnli
in the bedroom,76,cool,It is 76 degrees in the bedroom.,It is cool in the bedroom.,0.8227093815803528,0.04743409529328346,0.12985657155513763,roberta-large-mnli
in the bedroom,76,warm,It is 76 degrees in the bedroom.,It is warm in the bedroom.,0.8488756418228149,0.002428706269711256,0.14869558811187744,roberta-large-mnli
in the bedroom,76,hot,It is 76 degrees in the bedroom.,It is hot in the bedroom.,0.6893038749694824,0.01588706485927105,0.2948090434074402,roberta-large-mnli
in the bedroom,77,freezing,It is 77 degrees in the bedroom.,It is freezing in the bedroom.,0.00023223549942485988,0.9992384910583496,0.0005291862180456519,roberta-large-mnli
in the bedroom,77,cold,It is 77 degrees in the bedroom.,It is cold in the bedroom.,0.011396138928830624,0.9672769904136658,0.021326811984181404,roberta-large-mnli
in the bedroom,77,cool,It is 77 degrees in the bedroom.,It is cool in the bedroom.,0.7495512962341309,0.06439532339572906,0.1860533505678177,roberta-large-mnli
in the bedroom,77,warm,It is 77 degrees in the bedroom.,It is warm in the bedroom.,0.8169113993644714,0.0029298511799424887,0.180158793926239,roberta-large-mnli
in the bedroom,77,hot,It is 77 degrees in the bedroom.,It is hot in the bedroom.,0.7239522337913513,0.007613140624016523,0.26843470335006714,roberta-large-mnli
in the bedroom,78,freezing,It is 78 degrees in the bedroom.,It is freezing in the bedroom.,0.00021160341566428542,0.999313235282898,0.0004751752712763846,roberta-large-mnli
in the bedroom,78,cold,It is 78 degrees in the bedroom.,It is cold in the bedroom.,0.007326059974730015,0.9800398349761963,0.012634115293622017,roberta-large-mnli
in the bedroom,78,cool,It is 78 degrees in the bedroom.,It is cool in the bedroom.,0.6598812937736511,0.1375061422586441,0.20261257886886597,roberta-large-mnli
in the bedroom,78,warm,It is 78 degrees in the bedroom.,It is warm in the bedroom.,0.8727255463600159,0.0016722331056371331,0.12560229003429413,roberta-large-mnli
in the bedroom,78,hot,It is 78 degrees in the bedroom.,It is hot in the bedroom.,0.8042908310890198,0.0037831186782568693,0.191926047205925,roberta-large-mnli
in the bedroom,79,freezing,It is 79 degrees in the bedroom.,It is freezing in the bedroom.,0.00021845752780791372,0.9992944002151489,0.0004870956763625145,roberta-large-mnli
in the bedroom,79,cold,It is 79 degrees in the bedroom.,It is cold in the bedroom.,0.008664361201226711,0.9765937328338623,0.014741919934749603,roberta-large-mnli
in the bedroom,79,cool,It is 79 degrees in the bedroom.,It is cool in the bedroom.,0.700133204460144,0.09946466237306595,0.2004021406173706,roberta-large-mnli
in the bedroom,79,warm,It is 79 degrees in the bedroom.,It is warm in the bedroom.,0.8444081544876099,0.002332756295800209,0.15325914323329926,roberta-large-mnli
in the bedroom,79,hot,It is 79 degrees in the bedroom.,It is hot in the bedroom.,0.8036617636680603,0.00451854569837451,0.19181965291500092,roberta-large-mnli
in the bedroom,80,freezing,It is 80 degrees in the bedroom.,It is freezing in the bedroom.,0.00017844226385932416,0.9994214773178101,0.0004000870103482157,roberta-large-mnli
in the bedroom,80,cold,It is 80 degrees in the bedroom.,It is cold in the bedroom.,0.0007579019293189049,0.9977585077285767,0.0014835915062576532,roberta-large-mnli
in the bedroom,80,cool,It is 80 degrees in the bedroom.,It is cool in the bedroom.,0.510762631893158,0.3488435745239258,0.14039377868175507,roberta-large-mnli
in the bedroom,80,warm,It is 80 degrees in the bedroom.,It is warm in the bedroom.,0.9363830089569092,0.001033254200592637,0.06258375942707062,roberta-large-mnli
in the bedroom,80,hot,It is 80 degrees in the bedroom.,It is hot in the bedroom.,0.933451235294342,0.0014357143081724644,0.06511306762695312,roberta-large-mnli
in the bedroom,81,freezing,It is 81 degrees in the bedroom.,It is freezing in the bedroom.,0.000239439177676104,0.9992483258247375,0.0005122565780766308,roberta-large-mnli
in the bedroom,81,cold,It is 81 degrees in the bedroom.,It is cold in the bedroom.,0.014976012520492077,0.960419237613678,0.024604732170701027,roberta-large-mnli
in the bedroom,81,cool,It is 81 degrees in the bedroom.,It is cool in the bedroom.,0.718318521976471,0.08976101130247116,0.19192038476467133,roberta-large-mnli
in the bedroom,81,warm,It is 81 degrees in the bedroom.,It is warm in the bedroom.,0.87238609790802,0.0018105199560523033,0.1258033961057663,roberta-large-mnli
in the bedroom,81,hot,It is 81 degrees in the bedroom.,It is hot in the bedroom.,0.8207082152366638,0.004081798251718283,0.1752099245786667,roberta-large-mnli
in the bedroom,82,freezing,It is 82 degrees in the bedroom.,It is freezing in the bedroom.,0.00023403021623380482,0.9992244243621826,0.0005415318300947547,roberta-large-mnli
in the bedroom,82,cold,It is 82 degrees in the bedroom.,It is cold in the bedroom.,0.018579619005322456,0.944383442401886,0.03703694045543671,roberta-large-mnli
in the bedroom,82,cool,It is 82 degrees in the bedroom.,It is cool in the bedroom.,0.7594603300094604,0.04355606436729431,0.19698354601860046,roberta-large-mnli
in the bedroom,82,warm,It is 82 degrees in the bedroom.,It is warm in the bedroom.,0.8792242407798767,0.0016639446839690208,0.1191118136048317,roberta-large-mnli
in the bedroom,82,hot,It is 82 degrees in the bedroom.,It is hot in the bedroom.,0.837316632270813,0.0033731358125805855,0.1593102067708969,roberta-large-mnli
in the bedroom,83,freezing,It is 83 degrees in the bedroom.,It is freezing in the bedroom.,0.00022184512636158615,0.9992757439613342,0.0005024589481763542,roberta-large-mnli
in the bedroom,83,cold,It is 83 degrees in the bedroom.,It is cold in the bedroom.,0.0300667155534029,0.9115793108940125,0.058354008942842484,roberta-large-mnli
in the bedroom,83,cool,It is 83 degrees in the bedroom.,It is cool in the bedroom.,0.7343064546585083,0.08014080673456192,0.1855526864528656,roberta-large-mnli
in the bedroom,83,warm,It is 83 degrees in the bedroom.,It is warm in the bedroom.,0.8791519999504089,0.0019154093461111188,0.11893261224031448,roberta-large-mnli
in the bedroom,83,hot,It is 83 degrees in the bedroom.,It is hot in the bedroom.,0.8151299357414246,0.004564264789223671,0.18030588328838348,roberta-large-mnli
in the bedroom,84,freezing,It is 84 degrees in the bedroom.,It is freezing in the bedroom.,0.0002347372064832598,0.9992480874061584,0.0005171387456357479,roberta-large-mnli
in the bedroom,84,cold,It is 84 degrees in the bedroom.,It is cold in the bedroom.,0.01022842712700367,0.972255289554596,0.01751629076898098,roberta-large-mnli
in the bedroom,84,cool,It is 84 degrees in the bedroom.,It is cool in the bedroom.,0.5146579742431641,0.31082019209861755,0.17452183365821838,roberta-large-mnli
in the bedroom,84,warm,It is 84 degrees in the bedroom.,It is warm in the bedroom.,0.914320707321167,0.0012973761186003685,0.08438193053007126,roberta-large-mnli
in the bedroom,84,hot,It is 84 degrees in the bedroom.,It is hot in the bedroom.,0.9190028309822083,0.0016012529376894236,0.07939597219228745,roberta-large-mnli
in the bedroom,85,freezing,It is 85 degrees in the bedroom.,It is freezing in the bedroom.,0.00022134910977911204,0.9992756247520447,0.0005030836910009384,roberta-large-mnli
in the bedroom,85,cold,It is 85 degrees in the bedroom.,It is cold in the bedroom.,0.009744737297296524,0.9754528999328613,0.014802396297454834,roberta-large-mnli
in the bedroom,85,cool,It is 85 degrees in the bedroom.,It is cool in the bedroom.,0.6594940423965454,0.18977156281471252,0.15073439478874207,roberta-large-mnli
in the bedroom,85,warm,It is 85 degrees in the bedroom.,It is warm in the bedroom.,0.9154630899429321,0.001221901853568852,0.08331495523452759,roberta-large-mnli
